,species,decimalLatitude,decimalLongitude,elevation,depth,geometry,County,Land Area (sq mi),Population Total,human_population_density,native,prcp,tmax,tmin
750,Mantis religiosa,37.793167,-122.457047,,,POINT (-122.457047 37.793167),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
751,Mantis religiosa,37.780409,-122.473882,,,POINT (-122.473882 37.780409),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
752,Mantis religiosa,37.77807,-122.410255,,,POINT (-122.410255 37.77807),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
753,Mantis religiosa,37.799455,-122.453774,,,POINT (-122.453774 37.799455),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
754,Mantis religiosa,37.799401,-122.453905,,,POINT (-122.453905 37.799401),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
755,Mantis religiosa,37.725594,-122.481626,,,POINT (-122.481626 37.725594),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
756,Mantis religiosa,37.750238,-122.433703,,,POINT (-122.433703 37.750238),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
757,Mantis religiosa,37.778653,-122.412742,,,POINT (-122.412742 37.778653),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
758,Mantis religiosa,37.793327,-122.45713,,,POINT (-122.45713 37.793327),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
759,Mantis religiosa,37.798022,-122.477372,,,POINT (-122.477372 37.798022),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
760,Mantis religiosa,37.799347,-122.453955,,,POINT (-122.453955 37.799347),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
761,Mantis religiosa,37.793256,-122.457031,,,POINT (-122.457031 37.793256),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
762,Mantis religiosa,37.798326,-122.454208,,,POINT (-122.454208 37.798326),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
763,Mantis religiosa,37.77493,-122.419415,,,POINT (-122.419415 37.77493),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
764,Mantis religiosa,37.713702,-122.379713,,,POINT (-122.379713 37.713702),San Francisco,46.91,874784,18648.134726071203,introduced,56.24663109285983,18.858353285826453,9.91231828419737
765,Mantis religiosa,37.380234,-121.727721,,,POINT (-121.727721 37.380234),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
766,Mantis religiosa,37.149726,-121.776273,,,POINT (-121.776273 37.149726),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
767,Mantis religiosa,37.327315,-122.068585,,,POINT (-122.068585 37.327315),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
768,Mantis religiosa,37.325832,-122.1786,,,POINT (-122.1786 37.325832),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
769,Stagmomantis limbata,37.31773,-121.830402,,,POINT (-121.830402 37.31773),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
770,Mantis religiosa,37.429084,-121.892795,,,POINT (-121.892795 37.429084),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
771,Stagmomantis limbata,37.243387,-121.83578,,,POINT (-121.83578 37.243387),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
772,Mantis religiosa,37.430787,-121.980553,,,POINT (-121.980553 37.430787),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
773,Mantis religiosa,37.380528,-122.115805,,,POINT (-122.115805 37.380528),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
774,Stagmomantis limbata,37.282183,-121.930817,,,POINT (-121.930817 37.282183),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
775,Mantis religiosa,37.386155,-122.091069,,,POINT (-122.091069 37.386155),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
776,Mantis religiosa,37.425178,-121.970878,,,POINT (-121.970878 37.425178),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
777,Stagmomantis limbata,37.317055,-121.881012,,,POINT (-121.881012 37.317055),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
778,Mantis religiosa,37.42478,-121.955278,,,POINT (-121.955278 37.42478),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
779,Mantis religiosa,37.42488,-121.96805,,,POINT (-121.96805 37.42488),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
780,Mantis religiosa,37.354093,-121.955236,,,POINT (-121.955236 37.354093),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
781,Stagmomantis limbata,37.352379,-121.93933,,,POINT (-121.93933 37.352379),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
782,Tenodera sinensis,37.421181,-122.106354,,,POINT (-122.106354 37.421181),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
783,Mantis religiosa,37.187195,-121.446517,,,POINT (-121.446517 37.187195),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
784,Stagmomantis limbata,37.208448,-121.959059,,,POINT (-121.959059 37.208448),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
785,Stagmomantis limbata,37.36763,-121.903848,,,POINT (-121.903848 37.36763),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
786,Stagmomantis limbata,37.274931,-121.912839,,,POINT (-121.912839 37.274931),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
787,Litaneutria pacifica,37.219311,-121.833891,,,POINT (-121.833891 37.219311),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
788,Stagmomantis limbata,37.237583,-121.858554,,,POINT (-121.858554 37.237583),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
789,Mantis religiosa,37.427582,-121.927525,,,POINT (-121.927525 37.427582),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
790,Mantis religiosa,37.343697,-121.716203,,,POINT (-121.716203 37.343697),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
791,Mantis religiosa,37.21067,-121.747712,,,POINT (-121.747712 37.21067),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
792,Stagmomantis limbata,37.380406,-121.870575,,,POINT (-121.870575 37.380406),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
793,Mantis religiosa,37.194392,-121.836808,,,POINT (-121.836808 37.194392),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
794,Stagmomantis limbata,37.276825,-121.954124,,,POINT (-121.954124 37.276825),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
795,Mantis religiosa,37.427578,-121.927551,,,POINT (-121.927551 37.427578),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
796,Mantis religiosa,37.427568,-121.927572,,,POINT (-121.927572 37.427568),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
797,Mantis religiosa,37.427591,-121.927544,,,POINT (-121.927544 37.427591),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
798,Stagmomantis limbata,37.298282,-121.923599,,,POINT (-121.923599 37.298282),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
799,Mantis religiosa,37.427582,-121.927547,,,POINT (-121.927547 37.427582),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
800,Mantis religiosa,37.203148,-121.740384,,,POINT (-121.740384 37.203148),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
801,Mantis religiosa,37.208954,-121.752339,,,POINT (-121.752339 37.208954),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
802,Stagmomantis californica,37.367226,-122.100296,,,POINT (-122.100296 37.367226),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
803,Mantis religiosa,37.421578,-122.0225,,,POINT (-122.0225 37.421578),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
804,Mantis religiosa,37.427272,-122.070069,,,POINT (-122.070069 37.427272),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
805,Mantis religiosa,36.999612,-121.594795,,,POINT (-121.594795 36.999612),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
806,Mantis religiosa,37.289076,-122.059509,,,POINT (-122.059509 37.289076),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
807,Mantis religiosa,37.441487,-121.999978,,,POINT (-121.999978 37.441487),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
808,Mantis religiosa,37.159364,-121.883844,,,POINT (-121.883844 37.159364),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
809,Mantis religiosa,37.160498,-121.88559,,,POINT (-121.88559 37.160498),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
810,Stagmomantis limbata,37.269712,-122.015442,,,POINT (-122.015442 37.269712),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
811,Mantis religiosa,37.3733,-122.189103,,,POINT (-122.189103 37.3733),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
812,Mantis religiosa,37.440104,-121.991339,,,POINT (-121.991339 37.440104),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
813,Mantis religiosa,37.330763,-121.875231,,,POINT (-121.875231 37.330763),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
814,Mantis religiosa,37.001877,-121.615746,,,POINT (-121.615746 37.001877),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
815,Mantis religiosa,37.344003,-121.904113,,,POINT (-121.904113 37.344003),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
816,Mantis religiosa,37.238747,-122.071175,,,POINT (-122.071175 37.238747),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
817,Mantis religiosa,37.240033,-122.071097,,,POINT (-122.071097 37.240033),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
818,Mantis religiosa,37.378578,-122.18457,,,POINT (-122.18457 37.378578),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
819,Mantis religiosa,37.424647,-121.954947,,,POINT (-121.954947 37.424647),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
820,Tenodera sinensis,37.428178,-122.118989,,,POINT (-122.118989 37.428178),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
821,Mantis religiosa,37.203648,-121.747722,,,POINT (-121.747722 37.203648),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
822,Mantis religiosa,37.210605,-121.704513,,,POINT (-121.704513 37.210605),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
823,Stagmomantis limbata,37.271847,-121.992183,,,POINT (-121.992183 37.271847),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
824,Tenodera sinensis,37.428238,-122.118814,,,POINT (-122.118814 37.428238),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
825,Mantis religiosa,37.17028,-121.658645,,,POINT (-121.658645 37.17028),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
826,Mantis religiosa,37.436614,-122.099353,,,POINT (-122.099353 37.436614),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
827,Mantis religiosa,37.207402,-121.74906,,,POINT (-121.74906 37.207402),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
828,Mantis religiosa,37.170286,-121.658631,,,POINT (-121.658631 37.170286),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
829,Mantis religiosa,37.331122,-122.079381,,,POINT (-122.079381 37.331122),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
830,Tenodera sinensis,37.428545,-122.120414,,,POINT (-122.120414 37.428545),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
831,Stagmomantis limbata,37.264395,-121.909843,,,POINT (-121.909843 37.264395),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
832,Stagmomantis limbata,37.255307,-121.807529,,,POINT (-121.807529 37.255307),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
833,Mantis religiosa,37.216633,-121.728497,,,POINT (-121.728497 37.216633),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
834,Stagmomantis limbata,37.232405,-121.980417,,,POINT (-121.980417 37.232405),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
835,Mantis religiosa,37.247117,-121.780561,,,POINT (-121.780561 37.247117),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
836,Mantis religiosa,37.450142,-122.105117,,,POINT (-122.105117 37.450142),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
837,Tenodera sinensis,37.444827,-122.133076,,,POINT (-122.133076 37.444827),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
838,Stagmomantis limbata,37.325035,-121.861572,,,POINT (-121.861572 37.325035),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
839,Mantis religiosa,37.220616,-122.05318,,,POINT (-122.05318 37.220616),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
840,Mantis religiosa,37.05402,-121.546913,,,POINT (-121.546913 37.05402),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
841,Stagmomantis limbata,37.293123,-121.99038,,,POINT (-121.99038 37.293123),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
842,Mantis religiosa,37.426783,-121.926148,,,POINT (-121.926148 37.426783),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
843,Mantis religiosa,37.263658,-121.793157,,,POINT (-121.793157 37.263658),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
844,Mantis religiosa,37.0398,-121.539619,,,POINT (-121.539619 37.0398),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
845,Mantis religiosa,37.323125,-122.183868,,,POINT (-122.183868 37.323125),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
846,Mantis religiosa,37.426796,-121.92612,,,POINT (-121.92612 37.426796),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
847,Mantis religiosa,37.26363,-121.79309,,,POINT (-121.79309 37.26363),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
848,Mantis religiosa,37.426673,-121.92604,,,POINT (-121.92604 37.426673),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
849,Stagmomantis limbata,37.325981,-121.863943,,,POINT (-121.863943 37.325981),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
850,Mantis religiosa,37.435367,-122.107308,,,POINT (-122.107308 37.435367),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
851,Mantis religiosa,37.408947,-122.178283,,,POINT (-122.178283 37.408947),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
852,Stagmomantis limbata,37.305839,-121.927809,,,POINT (-121.927809 37.305839),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
853,Stagmomantis limbata,37.229764,-121.717136,,,POINT (-121.717136 37.229764),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
854,Stagmomantis limbata,37.270433,-121.806469,,,POINT (-121.806469 37.270433),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
855,Stagmomantis limbata,37.302678,-121.889462,,,POINT (-121.889462 37.302678),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
856,Stagmomantis limbata,37.24433,-121.883963,,,POINT (-121.883963 37.24433),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
857,Stagmomantis limbata,37.25809,-121.830113,,,POINT (-121.830113 37.25809),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
858,Stagmomantis limbata,37.270922,-121.984762,,,POINT (-121.984762 37.270922),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
859,Stagmomantis limbata,37.305452,-121.822327,,,POINT (-121.822327 37.305452),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
860,Mantis religiosa,37.426772,-121.926148,,,POINT (-121.926148 37.426772),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
861,Mantis religiosa,37.263631,-121.793106,,,POINT (-121.793106 37.263631),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
862,Mantis religiosa,37.239946,-122.070307,,,POINT (-122.070307 37.239946),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
863,Stagmomantis limbata,37.298754,-121.946792,,,POINT (-121.946792 37.298754),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
864,Mantis religiosa,37.32433,-122.181883,,,POINT (-122.181883 37.32433),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
865,Mantis religiosa,37.317609,-121.936375,,,POINT (-121.936375 37.317609),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
866,Stagmomantis limbata,37.264429,-121.909733,,,POINT (-121.909733 37.264429),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
867,Mantis religiosa,37.408845,-121.80095,,,POINT (-121.80095 37.408845),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
868,Mantis religiosa,37.226932,-121.803478,,,POINT (-121.803478 37.226932),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
869,Tenodera sinensis,37.446513,-122.145897,,,POINT (-122.145897 37.446513),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
870,Mantis religiosa,37.336455,-122.015206,,,POINT (-122.015206 37.336455),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
871,Stagmomantis limbata,37.236046,-121.926908,,,POINT (-121.926908 37.236046),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
872,Mantis religiosa,37.176263,-121.767655,,,POINT (-121.767655 37.176263),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
873,Mantis religiosa,37.220612,-122.053041,,,POINT (-122.053041 37.220612),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
874,Mantis religiosa,37.132947,-121.777613,,,POINT (-121.777613 37.132947),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
875,Mantis religiosa,37.353502,-122.161405,,,POINT (-122.161405 37.353502),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
876,Mantis religiosa,37.318915,-122.18612,,,POINT (-122.18612 37.318915),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
877,Stagmomantis limbata,37.287165,-121.949957,,,POINT (-121.949957 37.287165),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
878,Stagmomantis limbata,37.297642,-121.939849,,,POINT (-121.939849 37.297642),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
879,Mantis religiosa,37.437912,-121.990813,,,POINT (-121.990813 37.437912),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
880,Mantis religiosa,37.052183,-121.379671,,,POINT (-121.379671 37.052183),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
881,Mantis religiosa,37.051893,-121.381388,,,POINT (-121.381388 37.051893),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
882,Stagmomantis limbata,37.247952,-121.936472,,,POINT (-121.936472 37.247952),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
883,Mantis religiosa,37.198306,-121.948562,,,POINT (-121.948562 37.198306),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
884,Mantis religiosa,37.186066,-121.807198,,,POINT (-121.807198 37.186066),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
885,Mantis religiosa,37.43099,-122.133311,,,POINT (-122.133311 37.43099),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
886,Mantis religiosa,37.408956,-121.801181,,,POINT (-121.801181 37.408956),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
887,Stagmomantis limbata,37.315716,-121.800771,,,POINT (-121.800771 37.315716),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
888,Mantis religiosa,37.370355,-121.873602,,,POINT (-121.873602 37.370355),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
889,Mantis religiosa,37.424761,-122.0153,,,POINT (-122.0153 37.424761),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
890,Mantis religiosa,37.292177,-121.740054,,,POINT (-121.740054 37.292177),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
891,Mantis religiosa,37.430253,-121.979726,,,POINT (-121.979726 37.430253),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
892,Mantis religiosa,37.411944,-122.018889,,,POINT (-122.018889 37.411944),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
893,Mantis religiosa,37.400978,-122.112394,,,POINT (-122.112394 37.400978),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
894,Mantis religiosa,37.401088,-122.112342,,,POINT (-122.112342 37.401088),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
895,Stagmomantis limbata,37.216954,-121.888584,,,POINT (-121.888584 37.216954),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
896,Mantis religiosa,37.145366,-121.787311,,,POINT (-121.787311 37.145366),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
897,Mantis religiosa,37.211045,-121.748642,,,POINT (-121.748642 37.211045),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
898,Mantis religiosa,37.427621,-121.867645,,,POINT (-121.867645 37.427621),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
899,Mantis religiosa,37.408983,-121.845201,,,POINT (-121.845201 37.408983),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
900,Mantis religiosa,37.292147,-121.741943,,,POINT (-121.741943 37.292147),Santa Clara,1291.08,1924379,1490.5187904699942,introduced,45.264291419842564,20.866304491841515,9.089106006562247
901,Stagmomantis limbata,37.333367,-121.907553,,,POINT (-121.907553 37.333367),Santa Clara,1291.08,1924379,1490.5187904699942,native,45.264291419842564,20.866304491841515,9.089106006562247
